Date,portfolio,Rolling_VaR_95,Violation_95,Rolling_VaR_99,Violation_99,var_moderate_threshold,var_high_threshold,risk_regime,suggested_exposure,reduce_signal
2021-11-15,0.0188797349395248,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-11-16,0.0051644736978281,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-11-17,-0.0064354125074455,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-11-18,-0.0034402198156802,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-11-19,0.0065980085493975,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-11-22,0.0351049587080143,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-11-23,-0.0036680598235619,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-11-24,-0.0040042392543937,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-11-25,-0.0174850927882408,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-11-26,-0.0130491784039456,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-11-29,-0.0004353241407379,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-11-30,-0.0204621366191648,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-01,0.023831173910391,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-02,0.0122105808409376,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-03,-0.0030940161075071,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-06,0.0073594065720095,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-07,0.0097453508046055,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-08,0.0049008600400917,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-09,0.0120703286037321,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-10,-0.0133145065484714,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-13,-0.0005117421102452,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-14,-0.0115958120471692,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-15,0.0064499852987686,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-16,0.0066264702351581,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-17,-0.0060317357860473,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-20,-0.0209873720092091,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-21,0.0105617979751631,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-22,0.0053429395595062,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-23,0.0091540740466616,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-24,0.0079200329638744,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-27,-0.0100976567180584,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-28,0.0079638347935013,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-29,0.0045464047628159,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2021-12-30,0.0041683845183392,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-04,-0.007791851896964,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-05,-0.013940418887021,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-06,-0.0065918446285393,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-07,0.0081750827682595,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-10,-0.0142559970981895,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-11,0.0146643477021566,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-12,0.0178918694660204,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-13,0.0018542924925142,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-14,-0.0148091489404841,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-17,-0.0061581687511005,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-18,0.013755148668731,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-19,-0.0087154155175035,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-20,0.0089264977839706,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-21,-0.0222851912325897,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
2022-01-24,-0.0031879725164651,-0.024632606628263,False,-0.0318460315802564,False,-0.024632606628263,-0.024632606628263,HIGH,0.6,False
