Date,sigma_1d,sigma_h,q_left,VaR_return_h,VaR_krw_h
2024-11-18,0.020325955085990492,0.04545021727988233,-1.6448536269514722,-0.07475895473854692,-747589.5473854692
2024-11-19,0.01940537938439163,0.04339174743267271,-1.6448536269514722,-0.07137307314439394,-713730.7314439394
2024-11-20,0.019350928191977507,0.043269990864978805,-1.6448536269514722,-0.07117280141241746,-711728.0141241746
2024-11-21,0.019414563211233162,0.04341228309378396,-1.6448536269514722,-0.07140685130105463,-714068.5130105463
2024-11-22,0.01982814489584461,0.04433707985482403,-1.6448536269514722,-0.07292800660764436,-729280.0660764435
2024-11-25,0.020414020657421088,0.0456471378840785,-1.6448536269514722,-0.07508286030858047,-750828.6030858047
2024-11-26,0.020440382823158,0.04570608547870035,-1.6448536269514722,-0.07517982047339429,-751798.2047339429
2024-11-27,0.021184215267937546,0.047369345389097275,-1.6448536269514722,-0.07791563956957365,-779156.3956957365
2024-11-28,0.021125667980889603,0.047238429675359885,-1.6448536269514722,-0.07770030238300776,-777003.0238300776
2024-11-29,0.021499917398638085,0.048075276813985206,-1.6448536269514722,-0.07907679343417959,-790767.9343417959
2024-12-02,0.021331373456654066,0.04769840110251316,-1.6448536269514722,-0.07845688805325488,-784568.8805325488
2024-12-03,0.02140104456569555,0.04785419043839772,-1.6448536269514722,-0.07871313870742495,-787131.3870742496
2024-12-04,0.020446217462139146,0.045719132128086364,-1.6448536269514722,-0.07520128030195644,-752012.8030195644
2024-12-05,0.02044853421083635,0.045724312535660096,-1.6448536269514722,-0.07520980131414318,-752098.0131414317
2024-12-06,0.020462001041935914,0.04575442528544023,-1.6448536269514722,-0.07525933237983651,-752593.3237983651
2024-12-09,0.0193976251661788,0.04337440847363646,-1.6448536269514722,-0.0713445530947356,-713445.530947356
2024-12-10,0.020209865151742737,0.045190632295400865,-1.6448536269514722,-0.07433197543532044,-743319.7543532044
2024-12-11,0.020185298971840564,0.04513570064719211,-1.6448536269514722,-0.07424162091452986,-742416.2091452986
2024-12-12,0.020723332125076745,0.04633877935197678,-1.6448536269514722,-0.07622050928560299,-762205.0928560299
2024-12-13,0.0208080939991896,0.0465283126643934,-1.6448536269514722,-0.07653226384195959,-765322.6384195959
2024-12-16,0.019990733348916167,0.04470063868824857,-1.6448536269514722,-0.07352600767341295,-735260.0767341296
2024-12-17,0.019735387424211694,0.04412966784283183,-1.6448536269514722,-0.07258684420744568,-725868.4420744568
2024-12-18,0.019948623089823942,0.04460647728636823,-1.6448536269514722,-0.07337112595001125,-733711.2595001125
2024-12-19,0.020642634622516323,0.046158334250637215,-1.6448536269514722,-0.07592370350619898,-759237.0350619898
2024-12-20,0.020858894860655692,0.04664190684394713,-1.6448536269514722,-0.07671910964019914,-767191.0964019913
2024-12-23,0.02020821871745421,0.045186950756411236,-1.6448536269514722,-0.0743259198425606,-743259.1984256059
2024-12-24,0.019157957415537222,0.042838495091187416,-1.6448536269514722,-0.07046305402388246,-704630.5402388247
2024-12-26,0.01837696768362491,0.04109214896090215,-1.6448536269514722,-0.06759057025757008,-675905.7025757008
2024-12-27,0.018440587839761234,0.04123440795476212,-1.6448536269514722,-0.06782456547958711,-678245.6547958711
2024-12-30,0.01837913095704505,0.041096986187323506,-1.6448536269514722,-0.06759852678699363,-675985.2678699363
2025-01-02,0.017774502745257825,0.03974499640465313,-1.6448536269514722,-0.06537470148936692,-653747.0148936692
2025-01-03,0.019030525105352462,0.042553547783084456,-1.6448536269514722,-0.06999435741065925,-699943.5741065925
2025-01-06,0.02055792171517821,0.04596891043125755,-1.6448536269514722,-0.07561212904986135,-756121.2904986135
2025-01-07,0.020704449578615676,0.04629655669450153,-1.6448536269514722,-0.0761510591943153,-761510.591943153
2025-01-08,0.020604921222913526,0.046074004525462744,-1.6448536269514722,-0.07578499345188594,-757849.9345188594
2025-01-09,0.020216794576008522,0.045206126959104094,-1.6448536269514722,-0.07435746188911109,-743574.6188911109
2025-01-10,0.020361580736281228,0.045529878655675045,-1.6448536269514722,-0.07488998604144752,-748899.8604144752
2025-01-13,0.01963054612600375,0.04389523557318954,-1.6448536269514722,-0.0722012374384501,-722012.374384501
2025-01-14,0.019537386122659994,0.04368692347292879,-1.6448536269514722,-0.07185859452479833,-718585.9452479833
2025-01-15,0.018539152606524906,0.0414548054734321,-1.6448536269514722,-0.06818708713754254,-681870.8713754254
