Date,VaR_return_h,realized_return_h,violation,risk_regime,suggested_exposure,reduce_signal,moderate_threshold,high_threshold
2019-06-04,-0.05686202057577483,0.019694007940883863,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-06-05,-0.05682894320669097,0.009987353745321328,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-06-07,-0.057626342126166484,-0.004156034374568099,False,MODERATE,0.8,True,-0.05725852984032631,-0.07493159980344993
2019-06-10,-0.058580432718202055,-0.021188795032696234,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2019-06-11,-0.058353011829242823,-0.028099289218804696,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2019-06-12,-0.058821395603787976,0.0137950383479674,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2019-06-13,-0.056628009827869794,0.031046396958935702,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-06-14,-0.0566279595220367,0.02213886442091083,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-06-17,-0.05605962005349,0.018961308556384636,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-06-18,-0.05606375992926296,0.019692026367920532,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-06-19,-0.05985688220227204,0.0029791748891558664,False,MODERATE,0.8,True,-0.05725852984032631,-0.07493159980344993
2019-06-20,-0.06008395394653242,0.0239015298151301,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2019-06-21,-0.04704365119671008,0.034641257128587066,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-06-24,-0.046966700181567296,0.0377762597382298,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-06-25,-0.04649216121231314,0.0379188423853955,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-06-26,-0.04703324953114975,0.007135042833387534,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-06-27,-0.04982337492115637,-0.0015051167757556341,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-06-28,-0.04574456849127263,-0.012225654964529233,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-01,-0.04542117315571007,-0.0343869696454831,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-02,-0.04492452337126698,-0.026049490300658597,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-03,-0.046965397293235706,0.016791159534177636,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-04,-0.04824604437128773,0.014359031513658568,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-05,-0.049166433914446105,0.03338230927749093,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-08,-0.05081233563740118,0.0629985203661298,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-09,-0.05087259435346196,0.06070981054655683,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-10,-0.05108720397347535,0.024728812332676695,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-11,-0.05048941040713274,0.011233539063451797,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-12,-0.04917820767131439,0.01837767100787133,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-15,-0.04931466280982843,0.018295345777026132,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-16,-0.0467721306774472,0.01687635537314547,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-17,-0.04761170587338172,0.012888496828113102,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-18,-0.04750983180551867,0.014726020389607767,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-19,-0.0478068458420021,0.0011898526798235002,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-22,-0.04675753577244668,-0.0315823012588179,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-23,-0.04673284634420746,-0.012552275463435798,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-24,-0.04721160525376102,0.003012763115421535,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-25,-0.04619917891307381,0.0006620080363336383,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-26,-0.04603523063899224,-0.004850961854927463,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-29,-0.04947872151130977,-0.0031398219689620643,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-30,-0.05123582435837102,-0.0545032386400048,True,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-07-31,-0.04823932738695721,-0.05075227118746297,True,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-01,-0.048176046736163415,-0.060570555011402634,True,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-02,-0.0474389165358091,-0.031462903683163304,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-05,-0.05014503509453765,0.0028949847827791884,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-06,-0.05408703732395443,0.02067914351919233,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-07,-0.05359208191557205,0.04698795673435876,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-08,-0.050647241531753366,0.050541639245710264,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-09,-0.05335810329108688,0.018871211641413862,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-12,-0.05397555432250264,0.020025297585486098,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-13,-0.05450001764167705,0.022583430918043566,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-14,-0.05614846893208691,-0.029840849793232996,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-16,-0.05512944411677992,-0.01647927391977273,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-19,-0.05471418971336529,-0.029107930597677897,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-20,-0.05316507956080362,-0.030893945308173264,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-21,-0.05349698998219821,-0.015150076420123932,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-22,-0.05381972309419644,0.0009590555102418673,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-23,-0.053089380268181253,0.017588374378259032,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-26,-0.05449444102490986,0.03219648502357329,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-27,-0.05474259710190805,0.014388308810798268,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-28,-0.05488439618727804,0.025407194477734464,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-29,-0.05447264068393745,0.053892120706418856,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-08-30,-0.05718156250504318,0.0283912800396352,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-02,-0.056446478528714636,0.0435546025296239,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-03,-0.05617800724853601,0.03363925345071565,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-04,-0.057614645846396945,0.015569278116970432,False,MODERATE,0.8,True,-0.05725852984032631,-0.07493159980344993
2019-09-05,-0.05833044567377142,-0.0189649567466765,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2019-09-06,-0.058290066903488785,-0.019279147753021735,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2019-09-09,-0.05861134923429554,-0.020095282376979766,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2019-09-10,-0.057307861996542024,0.018987292956978902,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2019-09-11,-0.055312653606876774,0.01752792692836577,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-16,-0.056058224810326046,0.03373340190199076,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-17,-0.056047974241963505,0.040006160345626304,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-18,-0.05626085570835484,-0.0014874835650980321,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-19,-0.055993128290206216,-0.014608905302208,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-20,-0.051893055641720656,-0.02736190179539843,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-23,-0.05189323928094744,-0.022007921500073534,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-24,-0.051353297783184114,-0.02632513695729223,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-25,-0.054609536991437335,-0.020246572258516334,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-26,-0.05441087533187995,-0.027080106295723067,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-27,-0.05475472091067338,-0.013567215740181899,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-09-30,-0.051480919781241384,-0.0011436895378711676,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-01,-0.051357537737869434,-0.004287198408101069,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-02,-0.05428560520320637,0.022455385918452996,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-04,-0.05354064733717233,0.02642291813006913,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-07,-0.05324995479209033,0.020487636019119397,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-08,-0.05248916888448383,0.006186924967673698,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-10,-0.052285085177729555,0.0030394246912920997,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-11,-0.050184411419485306,-0.010399902835982466,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-14,-0.049857705507526634,-0.0136222154658643,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-15,-0.049961025489453276,0.0052548039018454964,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-16,-0.04973973312080143,-0.007275556341534835,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-17,-0.04709469152736947,0.006145668217484396,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-18,-0.047845385623039936,0.032459741416548595,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-21,-0.04767332203185796,0.03635676369808976,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-22,-0.04681347898868864,0.020547418623140596,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-23,-0.04469231509320237,0.01873442902617843,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-24,-0.04509843488171323,0.008457823101859233,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-25,-0.04549789245337999,0.010056301373646067,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-28,-0.04435301618525636,0.0186405496103981,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-29,-0.04443266562147406,0.0286858768345544,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-30,-0.04379545942300838,0.029615453858456237,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-10-31,-0.04381993172143626,0.029107774695283604,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-01,-0.04448682706690743,0.011833866309026699,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-04,-0.043147482480850825,-0.016720638129686865,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-05,-0.04331772937733635,-0.011008683964733,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-06,-0.04362022940360899,-0.0018677284197001994,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-07,-0.0435175697593392,0.004974420194272633,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-08,-0.03707374463041843,0.022327235861322334,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-11,-0.037716988707324865,0.037976483257254834,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-12,-0.037134492248440384,0.027285231266781666,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-13,-0.03683956240450361,-0.003874026699739696,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-14,-0.036904418251605314,-0.024537400642753095,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-15,-0.03242701400746861,-0.03079964415930876,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-18,-0.03242834102446019,-0.029401079867533732,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-19,-0.03236108976634249,-0.027544317016010334,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-20,-0.036536871744483904,0.0012796321852505997,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-21,-0.03830769864606796,0.007553940690436831,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-22,-0.038650157716649994,-0.018216523031012004,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-25,-0.03852004347834188,-0.0197150976466399,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-26,-0.03822459051368752,-0.030166815183629937,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-27,-0.03806756577813327,-0.05622353943872433,True,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-28,-0.038566232223930456,-0.044531350048725035,True,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-11-29,-0.039347359028902705,-0.008608880904704502,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-02,-0.039330833889111856,-0.009973151830928634,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-03,-0.03875975812931993,0.003780372469160731,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-04,-0.042447862042361395,0.033501493931459556,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-05,-0.042017071603145426,0.05318593535575272,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-06,-0.04302510467302164,0.06205203366116567,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-09,-0.042686154116537325,0.06850914883806583,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-10,-0.0429640855689053,0.09020358381742637,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-11,-0.04272120783109451,0.07409220845075153,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-12,-0.04509653203489802,0.05493250081202933,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-13,-0.047693621698060906,0.03226620520418833,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-16,-0.046818412178041405,0.018736190506557802,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-17,-0.05028779374986123,-0.020359319834143935,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-18,-0.05087641780833786,-0.0056559184745727,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-19,-0.05081564846142371,0.02504171135968637,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-20,-0.05077356964755067,0.013538343947897971,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-23,-0.05006502282780031,0.0114815042652643,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-24,-0.050196884105262844,0.018507480728885334,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-26,-0.05019627793624529,0.0170276244778126,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-27,-0.05453637830983011,-0.013326284270130898,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2019-12-30,-0.054146483017722555,0.0073735924445354996,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-02,-0.05445445057685864,0.03544342059668747,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-03,-0.05453762268115871,0.06627799732080264,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-06,-0.05040765143606809,0.08679576729562313,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-07,-0.048820298998642965,0.09215625068482189,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-08,-0.049269738263951195,0.06719287759548867,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-09,-0.05071487929933077,0.06039599028217153,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-10,-0.053239422557910275,0.0366432302876307,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-13,-0.05434500481644659,0.031664041542727,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-14,-0.05341695109685115,0.016008642957886267,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-15,-0.05231311059929303,0.04980348698012174,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-16,-0.05257455353096768,0.016984753154213564,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-17,-0.05185383237885495,-0.00445618958983043,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-20,-0.047012114655629156,-0.011220938723846498,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-21,-0.0479783884176399,-0.0282707621888404,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-22,-0.04851763446719895,-0.07074738304596645,True,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-23,-0.051560520306068,-0.033548246845332766,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-28,-0.054151194386502476,0.02919419042410417,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-29,-0.0541639565849331,0.031537012900689165,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-30,-0.05688507179107055,0.07898711994553351,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-01-31,-0.05690122819070512,0.08906838732542684,False,LOW,1.0,False,-0.05725852984032631,-0.07493159980344993
2020-02-03,-0.05771691027200022,0.06972829023878876,False,MODERATE,0.8,True,-0.05725852984032631,-0.07493159980344993
2020-02-04,-0.06192361688598725,0.05063096810006,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-05,-0.06101735648261857,0.037862909079743365,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-06,-0.06216910178415025,0.02107414521653863,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-07,-0.06299179280452517,0.04504562171445923,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-10,-0.06273037028709147,0.04687216996905259,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-11,-0.0632516849661445,-0.002151858292119665,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-12,-0.06338657035071481,0.0058418842022426995,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-13,-0.060592691207284693,0.009469271634866432,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-14,-0.060282032733466225,-0.0196416152788653,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-17,-0.0596802240149735,-0.061636117539170025,True,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-18,-0.0625878409712584,-0.03733121540783079,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-19,-0.06249040833455894,-0.07382794745427662,True,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-20,-0.062499496204714775,-0.09631786906874973,True,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-21,-0.0637807597610197,-0.1261309190740261,True,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-24,-0.06999968338435347,-0.05408537469655697,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-25,-0.06793724685283745,-0.04666660429669133,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-26,-0.06987375971669728,0.007398919549713525,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-27,-0.07023168928942398,0.03334758198659986,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
2020-02-28,-0.07602480442168327,0.05466575940106301,False,HIGH,0.6,True,-0.05725852984032631,-0.07493159980344993
2020-03-02,-0.07841155049241563,0.0236580443701661,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-03,-0.0786078778186201,-0.0344849636679849,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-04,-0.07962925254199825,-0.0936634426676201,True,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-05,-0.07995486328741509,-0.11766397475418279,True,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-06,-0.079922763280612,-0.12340379087535946,True,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-09,-0.07896027460379755,-0.16906260937553003,True,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-10,-0.0848749219739169,-0.14093830153639433,True,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-11,-0.08735744177252305,-0.18531624071080605,True,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-12,-0.08625153148163305,-0.27746350831806593,True,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-13,-0.08733141683592349,-0.1472404128405274,True,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-16,-0.09064120396735535,-0.14549604129074178,True,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-17,-0.0843148090313086,-0.008922526010922527,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-18,-0.09604001565753842,0.12008795208618298,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-19,-0.11172947881776164,0.18918793794106642,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-20,-0.13610305822177513,0.101796152073716,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-23,-0.1377335044629747,0.14190141490352534,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-24,-0.1604069859011673,0.01880508142787203,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-25,-0.16519710229230997,-0.07884703694849539,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-26,-0.16584809677855114,-0.028296270522908323,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-27,-0.16581489392976073,-0.04473711099523206,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-30,-0.16571674515012416,-0.0027208223769768017,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-03-31,-0.1654253461171315,0.02870675199434823,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-01,-0.16711089752109423,0.07110353274254742,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-02,-0.16756403064048508,0.06365053814283712,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-03,-0.16760545281220496,0.06021109046957075,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-06,-0.16909102442179424,-0.007562109639187201,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-07,-0.17025436176420072,-0.009211219046706,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-08,-0.16948385207649488,0.016749699878707065,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-09,-0.16968332087565013,0.05316122043217526,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-10,-0.16742555611960525,0.03793737263759303,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-13,-0.1665760768302072,0.05894192976409186,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-14,-0.16733263640835835,0.054417190220673956,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-16,-0.16703615215801698,0.027225289271482437,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-17,-0.1700895901256059,-0.03568423461628426,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-20,-0.16999048399318864,-0.0039823604128215,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-21,-0.16999730145779457,0.01005636579466413,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-22,-0.16760526666922465,0.0007892476176589646,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-23,-0.16610924712014483,-0.02457685572556113,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-24,-0.16634167141633704,0.00842704736337847,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-27,-0.1653931653072963,-0.0037485340374067634,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-28,-0.16232506906204427,0.004650663492229406,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-04-29,-0.16157262289458632,-0.006506612238185628,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-05-04,-0.15334024754080802,0.022970660198845767,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-05-06,-0.1341319785632164,0.031994680840288864,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-05-07,-0.11760298656676871,0.015934932693461367,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-05-08,-0.1127108082054027,0.00034262272512546824,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-05-11,-0.08392580533858705,0.018492877830612337,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-05-12,-0.07728904192574666,0.04158652706579234,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-05-13,-0.07493159980344993,0.03418410037930957,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-05-14,-0.07578570043763652,0.0526674780590892,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-05-15,-0.0757231689724866,0.03877038081215066,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-05-18,-0.0758915333164009,0.036373207259852026,False,HIGH,0.6,False,-0.05725852984032631,-0.07493159980344993
2020-05-19,-0.06819556229648364,0.056570448055328994,False,MODERATE,0.8,False,-0.05725852984032631,-0.07493159980344993
