Date,portfolio,Rolling_tVaR_95,Violation_tVaR_95,Rolling_GARCHVaR_95,Violation_GARCHVaR_95,Rolling_tVaR_99,Violation_tVaR_99,Rolling_GARCHVaR_99,Violation_GARCHVaR_99
2018-10-08,0.008900519601239667,-0.02886665130014414,False,-0.02519014036955607,False,-0.044859146824593556,False,-0.03557930875654409,False
2018-10-10,-0.0023529747049555335,-0.028866348004871967,False,-0.02519014036955607,False,-0.04486570808969348,False,-0.03557930875654409,False
2018-10-11,-0.03928956078594677,-0.028749500113919683,True,-0.02519014036955607,True,-0.044864978610336524,False,-0.03557930875654409,True
2018-10-12,0.04699490563892533,-0.029178536871892487,False,-0.02519014036955607,False,-0.045289433334444365,False,-0.03557930875654409,False
2018-10-15,-0.012013883565821433,-0.02945275917267043,False,-0.02519014036955607,False,-0.04591426673828513,False,-0.03557930875654409,False
2018-10-16,-0.004382766081381499,-0.029572829589975494,False,-0.027674453479020974,False,-0.04592866973578625,False,-0.03905605003992299,False
2018-10-17,0.016956909655942466,-0.029568256586548863,False,-0.027674453479020974,False,-0.04612983512982117,False,-0.03905605003992299,False
2018-10-18,-0.006253079167577667,-0.029568447105304,False,-0.027674453479020974,False,-0.04595425284301341,False,-0.03905605003992299,False
2018-10-19,0.008899499407294967,-0.02920108992320697,False,-0.027674453479020974,False,-0.04560848538813156,False,-0.03905605003992299,False
2018-10-22,-0.008442226201627732,-0.029051182357250453,False,-0.027674453479020974,False,-0.045545137839375825,False,-0.03905605003992299,False
2018-10-23,-0.023795627155319264,-0.029093809787079105,False,-0.027142448095218513,False,-0.04553574841230727,False,-0.03835127155229789,False
2018-10-24,-0.04021965684573356,-0.028975090483207004,True,-0.027142448095218513,True,-0.044264056052069595,False,-0.03835127155229789,True
2018-10-25,-0.012191765174009765,-0.02940838147185144,False,-0.027142448095218513,False,-0.044876241480196324,False,-0.03835127155229789,False
2018-10-26,0.015255239856360934,-0.029483080550575528,False,-0.027142448095218513,False,-0.04485697959668099,False,-0.03835127155229789,False
2018-10-29,-0.002098682359262699,-0.02937497836266175,False,-0.027142448095218513,False,-0.04472791136829024,False,-0.03835127155229789,False
2018-10-30,0.0230975373853272,-0.029086665043397786,False,-0.029649877605306733,False,-0.044685540219329835,False,-0.041754912031329056,False
2018-10-31,0.0011017841329265666,-0.029135804441163343,False,-0.029649877605306733,False,-0.04452893398546142,False,-0.041754912031329056,False
2018-11-01,-0.011541184874019799,-0.028950951920340414,False,-0.029649877605306733,False,-0.04454992797078907,False,-0.041754912031329056,False
2018-11-02,0.044444193317083436,-0.028839358407836562,False,-0.029649877605306733,False,-0.04456336154369957,False,-0.041754912031329056,False
2018-11-05,-0.0103116187747464,-0.029069555561087198,False,-0.029649877605306733,False,-0.04522268756083506,False,-0.041754912031329056,False
2018-11-06,-0.0044027806545715,-0.029091033434703463,False,-0.02851178803860892,False,-0.04538231023388089,False,-0.040216039275118395,False
2018-11-07,-0.0019727221499238994,-0.02885079465550387,False,-0.02851178803860892,False,-0.04539465503896033,False,-0.040216039275118395,False
2018-11-08,0.009394802567734766,-0.028865318837966118,False,-0.02851178803860892,False,-0.04540333953303541,False,-0.040216039275118395,False
2018-11-09,-0.016824071758530432,-0.028555074797291594,False,-0.02851178803860892,False,-0.045285131444387096,False,-0.040216039275118395,False
2018-11-12,0.0177679682167598,-0.028728474381076625,False,-0.02851178803860892,False,-0.04524860599251052,False,-0.040216039275118395,False
2018-11-13,-0.0216413277895799,-0.02868093514004204,False,-0.02909750090981386,False,-0.045241926010352755,False,-0.04107435757426674,False
2018-11-14,-0.007730577695773635,-0.028867342297921487,False,-0.02909750090981386,False,-0.04540321207388209,False,-0.04107435757426674,False
2018-11-15,0.014521843318107866,-0.028579326759867078,False,-0.02909750090981386,False,-0.04426164531492768,False,-0.04107435757426674,False
2018-11-16,-0.0128925457368773,-0.02851607999265976,False,-0.02909750090981386,False,-0.04411477948777624,False,-0.04107435757426674,False
2018-11-19,-0.0003251505625474333,-0.02857382481498709,False,-0.02909750090981386,False,-0.04409208841057744,False,-0.04107435757426674,False
2018-11-20,-0.038588288560005034,-0.028519785265417215,True,-0.02941107117816104,True,-0.04409113131239478,False,-0.041395188694362435,False
2018-11-21,-0.00016310228877030025,-0.028944796997950772,False,-0.02941107117816104,False,-0.044478212689058154,False,-0.041395188694362435,False
2018-11-22,0.0054000016987189,-0.028964770497189273,False,-0.02941107117816104,False,-0.04453760606664536,False,-0.041395188694362435,False
2018-11-23,-0.011775954336819798,-0.028913365900426542,False,-0.02941107117816104,False,-0.04449014954807409,False,-0.041395188694362435,False
2018-11-26,0.016539406992891567,-0.029003517788395775,False,-0.02941107117816104,False,-0.044465817094413294,False,-0.041395188694362435,False
2018-11-27,0.008648122841630333,-0.028906349897877458,False,-0.029527538531452614,False,-0.04433097407138455,False,-0.041536499009373964,False
2018-11-28,0.005115939387922666,-0.028902831216889916,False,-0.029527538531452614,False,-0.044285303209502754,False,-0.041536499009373964,False
2018-11-29,-0.0010630617971107666,-0.028861238671446028,False,-0.029527538531452614,False,-0.044243781053164864,False,-0.041536499009373964,False
2018-11-30,-0.023982230502708264,-0.028874657607765135,False,-0.029527538531452614,False,-0.04425510786539549,False,-0.041536499009373964,False
2018-12-03,0.03787181873021313,-0.029150363025123343,False,-0.029527538531452614,False,-0.04432095760843101,False,-0.041536499009373964,False
2018-12-04,-0.019548419696665032,-0.029180068786971547,False,-0.028390897708131288,False,-0.04452044472739888,False,-0.03999686673623728,False
2018-12-05,-0.012534732454736465,-0.02936230042792976,False,-0.028390897708131288,False,-0.04464752411501814,False,-0.03999686673623728,False
2018-12-06,-0.0320095401690065,-0.029409889571772006,True,-0.028390897708131288,True,-0.044794512688665133,False,-0.03999686673623728,False
2018-12-07,0.007699511689096766,-0.029693898936373565,False,-0.028390897708131288,False,-0.0449085057367404,False,-0.03999686673623728,False
2018-12-10,-0.0191853143548864,-0.02969394888713936,False,-0.028390897708131288,False,-0.04489952458542233,False,-0.03999686673623728,False
2018-12-11,-0.0034711054344004665,-0.02943369869005579,False,-0.02893096320039263,False,-0.04446200916364876,False,-0.04062763050047276,False
2018-12-12,0.0163539496311529,-0.029444820866619516,False,-0.02893096320039263,False,-0.044465425329199545,False,-0.04062763050047276,False
2018-12-13,0.0045075008282552675,-0.029423087486279805,False,-0.02893096320039263,False,-0.044309880327666036,False,-0.04062763050047276,False
2018-12-14,-0.04485998151637863,-0.028874230979503708,True,-0.02893096320039263,True,-0.0433744044423659,True,-0.04062763050047276,True
2018-12-17,0.006282069003617566,-0.029393519586984277,False,-0.02893096320039263,False,-0.04412234799057487,False,-0.04062763050047276,False
2018-12-18,-0.015409375844376533,-0.0293924245527431,False,-0.029801409297991226,False,-0.044157316308347155,False,-0.04187817185269293,False
2018-12-19,0.011022120895696666,-0.029314223267004624,False,-0.029801409297991226,False,-0.0441564884251126,False,-0.04187817185269293,False
2018-12-20,-0.014974592730566933,-0.02919626780039255,False,-0.029801409297991226,False,-0.04407052480257748,False,-0.04187817185269293,False
2018-12-21,0.024888383767217834,-0.029348472997191528,False,-0.029801409297991226,False,-0.04410780241903897,False,-0.04187817185269293,False
2018-12-24,-0.0002862153254692664,-0.029368568546055015,False,-0.029801409297991226,False,-0.04411965199673779,False,-0.04187817185269293,False
2018-12-26,-0.006311904367910699,-0.02936686392969876,False,-0.029775002474620692,False,-0.044118253892624394,False,-0.04185727042086369,False
2018-12-27,0.024161649273546033,-0.029422384197427126,False,-0.029775002474620692,False,-0.04415180821898125,False,-0.04185727042086369,False
2018-12-28,-0.0043829953458554664,-0.029451519352205996,False,-0.029775002474620692,False,-0.04398542655323637,False,-0.04185727042086369,False
2019-01-02,-0.012214319424867765,-0.029342558583964073,False,-0.029775002474620692,False,-0.04400896912828945,False,-0.04185727042086369,False
2019-01-03,-0.038481501011544066,-0.029398233303831515,True,-0.029775002474620692,True,-0.04399456990815043,False,-0.04185727042086369,False
2019-01-04,-0.0011843781854723335,-0.02984903789342444,False,-0.02913582465362433,False,-0.04440096790687029,False,-0.040912587591495415,False
2019-01-07,0.03918478725756013,-0.02984810492408377,False,-0.02913582465362433,False,-0.04455365685959103,False,-0.040912587591495415,False
2019-01-08,-0.0005156250631906008,-0.029571504727488145,False,-0.02913582465362433,False,-0.044294198584315464,False,-0.040912587591495415,False
2019-01-09,0.04875540259260276,-0.029586579833248465,False,-0.02913582465362433,False,-0.04431753797687863,False,-0.040912587591495415,False
2019-01-10,0.011207134172705566,-0.029482988364942397,False,-0.02913582465362433,False,-0.04483751331188434,False,-0.040912587591495415,False
2019-01-11,0.010611747062185066,-0.02940610890904771,False,-0.02961029463229124,False,-0.04491228644157336,False,-0.04178631178557053,False
2019-01-14,-0.0180108167975542,-0.029307520993420454,False,-0.02961029463229124,False,-0.04495800259073421,False,-0.04178631178557053,False
2019-01-15,0.025075875859789164,-0.029489548583752447,False,-0.02961029463229124,False,-0.04506402598905629,False,-0.04178631178557053,False
2019-01-16,0.011864236929870698,-0.029546384813540966,False,-0.02961029463229124,False,-0.044885276999471126,False,-0.04178631178557053,False
2019-01-17,-0.006789535576917533,-0.02950000527439016,False,-0.02961029463229124,False,-0.044755548877032626,False,-0.04178631178557053,False
2019-01-18,0.0019427263029157668,-0.029409897129719368,False,-0.029450380290288028,False,-0.04475345353567856,False,-0.04149860043845681,False
2019-01-21,0.021372797895478364,-0.029410806483113457,False,-0.029450380290288028,False,-0.04475517590000957,False,-0.04149860043845681,False
2019-01-22,-0.0174495805313998,-0.029180182189265987,False,-0.029450380290288028,False,-0.04455611199229453,False,-0.04149860043845681,False
2019-01-23,0.0019874396203585333,-0.028930321188750448,False,-0.029450380290288028,False,-0.04419214286266962,False,-0.04149860043845681,False
2019-01-24,0.018890520070222433,-0.028896603170181077,False,-0.029450380290288028,False,-0.04416819912012028,False,-0.04149860043845681,False
2019-01-25,0.04194221938397317,-0.028925367551482364,False,-0.02927680552715616,False,-0.044082413527910425,False,-0.0413737331989824,False
2019-01-28,-0.0112422338802813,-0.029060362582470443,False,-0.02927680552715616,False,-0.0443840603103663,False,-0.0413737331989824,False
2019-01-29,0.006321099793818365,-0.02912207193836812,False,-0.02927680552715616,False,-0.04457438261333802,False,-0.0413737331989824,False
2019-01-30,0.016234364075773198,-0.029051466666737774,False,-0.02927680552715616,False,-0.044511952569428595,False,-0.0413737331989824,False
2019-01-31,-0.017346790859233033,-0.029063293376324222,False,-0.02927680552715616,False,-0.04446910372407855,False,-0.0413737331989824,False
2019-02-01,0.015522252460311432,-0.028849398529217248,False,-0.029158447286219687,False,-0.04421098903215342,False,-0.0412911779150878,False
2019-02-07,0.020977415976839164,-0.02865664519971015,False,-0.029158447286219687,False,-0.04406470280422686,False,-0.0412911779150878,False
2019-02-08,-0.026552486927779166,-0.02868516856785857,False,-0.029158447286219687,False,-0.043909637588281314,False,-0.0412911779150878,False
2019-02-11,0.0013879068228974,-0.028961087795264247,False,-0.029158447286219687,False,-0.044133667870104816,False,-0.0412911779150878,False
2019-02-12,0.015688704018143467,-0.028916220324836543,False,-0.029158447286219687,False,-0.04430224115527172,False,-0.0412911779150878,False
2019-02-13,0.00520594416577,-0.028888455238792316,False,-0.028987755158779032,False,-0.044139957010724575,False,-0.04106292777585258,False
2019-02-14,0.0172420442929872,-0.028888419687219204,False,-0.028987755158779032,False,-0.04413983660252102,False,-0.04106292777585258,False
2019-02-15,-0.03250612154914827,-0.028610235433460182,True,-0.028987755158779032,True,-0.04391991627609519,False,-0.04106292777585258,False
2019-02-18,0.017600011044680366,-0.02888175342296646,False,-0.028987755158779032,False,-0.044106394908864824,False,-0.04106292777585258,False
2019-02-19,-0.002916947300580666,-0.02876800256288173,False,-0.028987755158779032,False,-0.04395263687847237,False,-0.04106292777585258,False
2019-02-20,0.016419239291189436,-0.028342738270662977,False,-0.03015983474749267,False,-0.0434792179881456,False,-0.042861363064531616,False
2019-02-21,-0.0013744320572957325,-0.02819254822146443,False,-0.03015983474749267,False,-0.04333890730830952,False,-0.042861363064531616,False
2019-02-22,-0.0020231151379177664,-0.02820228022963845,False,-0.03015983474749267,False,-0.04334503405273294,False,-0.042861363064531616,False
2019-02-25,0.001879418229770365,-0.028056264503805738,False,-0.03015983474749267,False,-0.043361560257672106,False,-0.042861363064531616,False
2019-02-26,-0.011995069275353766,-0.02804024265652266,False,-0.03015983474749267,False,-0.043526861802306804,False,-0.042861363064531616,False
2019-02-27,-0.0088015818971915,-0.027927456589768928,False,-0.02832856183266494,False,-0.04351802524990859,False,-0.04032597867493096,False
2019-02-28,-0.031245273859781198,-0.027989610032330744,True,-0.02832856183266494,True,-0.043700767823046764,False,-0.04032597867493096,False
2019-03-04,2.3477984108499815e-05,-0.028287562159898447,False,-0.02832856183266494,False,-0.0440448553051791,False,-0.04032597867493096,False
2019-03-05,-0.01776959405364853,-0.028241550394746136,False,-0.02832856183266494,False,-0.044220145573677344,False,-0.04032597867493096,False
2019-03-06,-0.0067498048926542,-0.028373499377152247,False,-0.02832856183266494,False,-0.04418598143530749,False,-0.04032597867493096,False
2019-03-07,-0.0082796650504501,-0.02826645572784666,False,-0.03006795376454461,False,-0.04421712269188605,False,-0.04261332129924334,False
2019-03-08,-0.0178271274790156,-0.028342888378251763,False,-0.03006795376454461,False,-0.04423419159019147,False,-0.04261332129924334,False
2019-03-11,-0.0062100111947239,-0.028467042335237,False,-0.03006795376454461,False,-0.04420427049533743,False,-0.04261332129924334,False
2019-03-12,0.009931490750321233,-0.028523948096955024,False,-0.03006795376454461,False,-0.04436921108910979,False,-0.04261332129924334,False
2019-03-13,-0.0066427044227531,-0.028446214133477636,False,-0.03006795376454461,False,-0.044263518305420795,False,-0.04261332129924334,False
2019-03-14,-0.006817246868461232,-0.028505325412273286,False,-0.028613241534788992,False,-0.04428652882798084,False,-0.04046773764158154,False
2019-03-15,0.0058018406860274995,-0.028372533280137252,False,-0.028613241534788992,False,-0.04431360039348556,False,-0.04046773764158154,False
2019-03-18,-0.0084309304881134,-0.02830900371107834,False,-0.028613241534788992,False,-0.04425620887441418,False,-0.04046773764158154,False
2019-03-19,0.0032984659706652665,-0.028354509151178486,False,-0.028613241534788992,False,-0.04424838219498256,False,-0.04046773764158154,False
2019-03-20,0.009982238031346034,-0.028052099571662662,False,-0.028613241534788992,False,-0.04348000115687656,False,-0.04046773764158154,False
2019-03-21,0.05360355487513206,-0.02805248836923928,False,-0.0284156940069999,False,-0.04347521030648978,False,-0.04015723505537868,False
2019-03-22,0.0005327106198292327,-0.028411884112598526,False,-0.0284156940069999,False,-0.044724229974251475,False,-0.04015723505537868,False
2019-03-25,-0.030583168144452635,-0.0283253078692862,True,-0.0284156940069999,True,-0.04483232271170184,False,-0.04015723505537868,False
2019-03-26,-0.0019559451181666667,-0.028652541603636186,False,-0.0284156940069999,False,-0.04515252089451028,False,-0.04015723505537868,False
2019-03-27,0.0047247145277123995,-0.02854490593558156,False,-0.0284156940069999,False,-0.045187932995278075,False,-0.04015723505537868,False
2019-03-28,-0.003744150020105066,-0.02854635466447053,False,-0.029159836100875008,False,-0.04526393021986253,False,-0.04109465335303278,False
2019-03-29,0.011851793160784933,-0.02859347093786581,False,-0.029159836100875008,False,-0.045349665389642996,False,-0.04109465335303278,False
2019-04-01,0.016677608087000032,-0.02857447314336762,False,-0.029159836100875008,False,-0.045211862580775426,False,-0.04109465335303278,False
2019-04-02,0.0058042390153111995,-0.028410878730699217,False,-0.029159836100875008,False,-0.045064377281652294,False,-0.04109465335303278,False
2019-04-03,0.024118361013968765,-0.028411102156568606,False,-0.029159836100875008,False,-0.04506578879629375,False,-0.04109465335303278,False
2019-04-04,-0.0030646191314810996,-0.02835977546286879,False,-0.02871046820513043,False,-0.04491706453717747,False,-0.04058213985101309,False
2019-04-05,-0.0012136736716931327,-0.028401062680117713,False,-0.02871046820513043,False,-0.0450479934626058,False,-0.04058213985101309,False
2019-04-08,-0.005336413616470899,-0.02788596329512069,False,-0.02871046820513043,False,-0.04404434230891133,False,-0.04058213985101309,False
2019-04-09,0.0018524109636839665,-0.027946716928001686,False,-0.02871046820513043,False,-0.044173373522363155,False,-0.04058213985101309,False
2019-04-10,0.004523955427161933,-0.027819329421772017,False,-0.02871046820513043,False,-0.044184574565097806,False,-0.04058213985101309,False
2019-04-11,0.0048721561951389995,-0.027603114243309967,False,-0.02979306724723715,False,-0.04417848598258908,False,-0.042212404059447456,False
2019-04-12,0.0066774575462175325,-0.027540794775707166,False,-0.02979306724723715,False,-0.04413059852964844,False,-0.042212404059447456,False
2019-04-15,0.0067211745305938335,-0.02754176101336888,False,-0.02979306724723715,False,-0.04414871913087477,False,-0.042212404059447456,False
2019-04-16,0.004328745117133466,-0.027542369648795764,False,-0.02979306724723715,False,-0.044156508596388526,False,-0.042212404059447456,False
2019-04-17,0.0013909309070333662,-0.027492713359965483,False,-0.02979306724723715,False,-0.04411333388650488,False,-0.042212404059447456,False
2019-04-18,-0.018983608938482065,-0.027188147003830838,False,-0.028838133209157145,False,-0.0440218089353274,False,-0.04094369129680646,False
2019-04-19,0.011484369172734366,-0.02731262065634338,False,-0.028838133209157145,False,-0.04413213432511287,False,-0.04094369129680646,False
2019-04-22,7.28199182987669e-05,-0.027170499568672023,False,-0.028838133209157145,False,-0.04403447600022825,False,-0.04094369129680646,False
2019-04-23,-0.0033600680995107667,-0.02719561470671572,False,-0.028838133209157145,False,-0.04411489577851826,False,-0.04094369129680646,False
2019-04-24,-0.01596645631829243,-0.02710094975121895,False,-0.028838133209157145,False,-0.044166175140491495,False,-0.04094369129680646,False
2019-04-25,0.0085769038646468,-0.02727869803248029,False,-0.028686597113023255,False,-0.04415514135146904,False,-0.040664612740669084,False
2019-04-26,-0.006679884704186566,-0.0272530960413655,False,-0.028686597113023255,False,-0.04425547060233618,False,-0.040664612740669084,False
2019-04-29,0.022609058179482035,-0.027327520729782746,False,-0.028686597113023255,False,-0.04439688976556788,False,-0.040664612740669084,False
2019-04-30,-0.0028243433497650997,-0.02738431694978683,False,-0.028686597113023255,False,-0.04422140420832471,False,-0.040664612740669084,False
2019-05-02,0.009567504691425633,-0.027354320475893312,False,-0.028686597113023255,False,-0.04422963685439893,False,-0.040664612740669084,False
2019-05-03,-0.0042297302376916,-0.02734098520803125,False,-0.02790220025822335,False,-0.04429821925629936,False,-0.03952631925829117,False
2019-05-07,-0.0054072515631548,-0.02736676285328283,False,-0.02790220025822335,False,-0.044518057453862045,False,-0.03952631925829117,False
2019-05-08,-0.002824865769568833,-0.02712396898622524,False,-0.02790220025822335,False,-0.044459348969576505,False,-0.03952631925829117,False
2019-05-09,-0.056783731389421804,-0.027166401216830015,True,-0.02790220025822335,True,-0.04452618286587041,True,-0.03952631925829117,True
2019-05-10,-0.004328952692082233,-0.027448974779915352,False,-0.02790220025822335,False,-0.04598459126394421,False,-0.03952631925829117,False
2019-05-13,-0.009788716509300566,-0.02737873976004368,False,-0.02826361476377372,False,-0.046039639522699176,False,-0.03998960432100901,False
2019-05-14,-0.0035265803527230336,-0.027316245978172463,False,-0.02826361476377372,False,-0.04594599237195806,False,-0.03998960432100901,False
2019-05-15,0.010279048487643532,-0.027362940426207842,False,-0.02826361476377372,False,-0.04612751873970146,False,-0.03998960432100901,False
2019-05-16,-0.027396518844883866,-0.027303748893484144,True,-0.02826361476377372,False,-0.04596939347698403,False,-0.03998960432100901,False
2019-05-17,-0.005760311619505133,-0.02753833201168259,False,-0.02826361476377372,False,-0.04604629188469223,False,-0.03998960432100901,False
2019-05-20,-0.007897711247547401,-0.02760723945487032,False,-0.029345471121148443,False,-0.046109110654284316,False,-0.04142072940575111,False
2019-05-21,0.0093613399228636,-0.027500358013151274,False,-0.029345471121148443,False,-0.046169296961502446,False,-0.04142072940575111,False
2019-05-22,0.0007157573846336661,-0.0274908634769151,False,-0.029345471121148443,False,-0.04622684470997163,False,-0.04142072940575111,False
2019-05-23,0.0014037357833482673,-0.027492987254833217,False,-0.029345471121148443,False,-0.04623020831736178,False,-0.04142072940575111,False
2019-05-24,-0.010050858129284967,-0.027497964991783537,False,-0.029345471121148443,False,-0.04642476373266722,False,-0.04142072940575111,False
2019-05-27,-0.003087781271282933,-0.02758856717307371,False,-0.028992219628237254,False,-0.04638261062535611,False,-0.040883864365811595,False
2019-05-28,-0.0175824662091757,-0.02763199478851059,False,-0.028992219628237254,False,-0.046451084130752496,False,-0.040883864365811595,False
2019-05-29,-0.013008685806828232,-0.02765084753976066,False,-0.028992219628237254,False,-0.04644937610220126,False,-0.040883864365811595,False
2019-05-30,0.0209079064849374,-0.027781408275711357,False,-0.028992219628237254,False,-0.04660361263037089,False,-0.040883864365811595,False
2019-05-31,0.004275749205114799,-0.02783414923438815,False,-0.028992219628237254,False,-0.04639942009618917,False,-0.040883864365811595,False
2019-06-03,0.026385660299072633,-0.027791954705028196,False,-0.028622023222701357,False,-0.046337094243922905,False,-0.04033051466628593,False
2019-06-04,-0.0051226100250573664,-0.027895198005318995,False,-0.028622023222701357,False,-0.0463985772493102,False,-0.04033051466628593,False
2019-06-05,-0.0017107785762833995,-0.02763600342975503,False,-0.028622023222701357,False,-0.04570510336724775,False,-0.04033051466628593,False
2019-06-07,0.011129150460845331,-0.027609229953189433,False,-0.028622023222701357,False,-0.04570694106170435,False,-0.04033051466628593,False
2019-06-10,0.018723478743012698,-0.027595658979590244,False,-0.028622023222701357,False,-0.045750801597362396,False,-0.04033051466628593,False
2019-06-11,0.005186672724924566,-0.027605566675048383,False,-0.0290469527082836,False,-0.04551568966059737,False,-0.040886887200584615,False
2019-06-12,-0.013634383153108966,-0.027575117870667448,False,-0.0290469527082836,False,-0.04544773667877557,False,-0.040886887200584615,False
2019-06-13,-0.011417696094915965,-0.027502130651074225,False,-0.0290469527082836,False,-0.045447606955829875,False,-0.040886887200584615,False
2019-06-14,-0.0030139877249252003,-0.027550933191525573,False,-0.0290469527082836,False,-0.0454127491130056,False,-0.040886887200584615,False
2019-06-17,0.0016906078465976334,-0.02759273881171345,False,-0.0290469527082836,False,-0.0455751945465672,False,-0.040886887200584615,False
2019-06-18,-0.0017238581308997001,-0.027607279066621093,False,-0.028755600969705582,False,-0.045680123915901504,False,-0.04046554692541743,False
2019-06-19,0.028260027616561163,-0.02761598157477429,False,-0.028755600969705582,False,-0.045686352268787214,False,-0.04046554692541743,False
2019-06-20,0.005833709037755233,-0.027746273196519667,False,-0.028755600969705582,False,-0.04567872806980954,False,-0.04046554692541743,False
2019-06-21,-0.011921601863917032,-0.027633338376711516,False,-0.028755600969705582,False,-0.0456337731021516,False,-0.04046554692541743,False
2019-06-24,-0.0014870172150904006,-0.02775231589597858,False,-0.028755600969705582,False,-0.045615786788431485,False,-0.04046554692541743,False
2019-06-25,-0.0009931916620827999,-0.027774435051680736,False,-0.026322638183954482,False,-0.04564824668107651,False,-0.03707960480113281,False
2019-06-26,0.011547310312804133,-0.027577454519230608,False,-0.026322638183954482,False,-0.04570776003660284,False,-0.03707960480113281,False
2019-06-27,0.02675592428923093,-0.027578448037073044,False,-0.026322638183954482,False,-0.045700425408250145,False,-0.03707960480113281,False
2019-06-28,-0.0011819041358406004,-0.02727564438130673,False,-0.026322638183954482,False,-0.0451123213850331,False,-0.03707960480113281,False
2019-07-01,0.0016479940532461003,-0.027223689525497523,False,-0.026322638183954482,False,-0.045124950220254034,False,-0.03707960480113281,False
2019-07-02,-0.0008504602780318006,-0.02704928891272571,False,-0.028275971064680428,False,-0.04499110050939947,False,-0.039911552404161534,False
2019-07-03,-0.019236699351532032,-0.027045574510849366,False,-0.028275971064680428,False,-0.04498893901707934,False,-0.039911552404161534,False
2019-07-04,0.018116129947081033,-0.027258853498433964,False,-0.028275971064680428,False,-0.04502667283834866,False,-0.039911552404161534,False
2019-07-05,-0.011902581635469032,-0.027022514717124788,False,-0.028275971064680428,False,-0.04477528156589397,False,-0.039911552404161534,False
2019-07-08,-0.020513238343815365,-0.027117394057971728,False,-0.028275971064680428,False,-0.0447328785794854,False,-0.039911552404161534,False
2019-07-09,0.007486863358122067,-0.02733760029405303,False,-0.028316547653795685,False,-0.04488651686097423,False,-0.03993204084413534,False
2019-07-10,0.023604344349290665,-0.02711011876828538,False,-0.028316547653795685,False,-0.04481334303024265,False,-0.03993204084413534,False
2019-07-11,0.015683543419435533,-0.02715316616387883,False,-0.028316547653795685,False,-0.04462220541112695,False,-0.03993204084413534,False
2019-07-12,0.007120845852289232,-0.02699635511260996,False,-0.028316547653795685,False,-0.04445631318370213,False,-0.03993204084413534,False
2019-07-15,0.009103019678327499,-0.026993617658411222,False,-0.028316547653795685,False,-0.044527265471037344,False,-0.03993204084413534,False
2019-07-16,0.005198122502721666,-0.026946960403080703,False,-0.02784072067686116,False,-0.04439627335095131,False,-0.03941979394222871,False
2019-07-17,-0.0123770511894173,-0.026947908378774622,False,-0.02784072067686116,False,-0.0444024919501158,False,-0.03941979394222871,False
2019-07-18,0.0021886514434116666,-0.02707995391182461,False,-0.02784072067686116,False,-0.044545617138038264,False,-0.03941979394222871,False
2019-07-19,0.014264930394378966,-0.027072037343455785,False,-0.02784072067686116,False,-0.04474316337828352,False,-0.03941979394222871,False
2019-07-22,0.009020506624165368,-0.027046063261875395,False,-0.02784072067686116,False,-0.044533666371123846,False,-0.03941979394222871,False
2019-07-23,0.0037793193629650328,-0.026940556167281037,False,-0.024582727584804093,False,-0.044429386258433456,False,-0.03483468150541429,False
2019-07-24,-0.016364971319701764,-0.026941549230170468,False,-0.024582727584804093,False,-0.04443327465136248,False,-0.03483468150541429,False
2019-07-25,0.004026105159193634,-0.027037467737069724,False,-0.024582727584804093,False,-0.04454736749028901,False,-0.03483468150541429,False
2019-07-26,0.0007288016480231328,-0.026900241867154867,False,-0.024582727584804093,False,-0.04454452138856189,False,-0.03483468150541429,False
2019-07-29,-0.023751487121858934,-0.02685898124707248,False,-0.024582727584804093,False,-0.04453363323230723,False,-0.03483468150541429,False
2019-07-30,0.02280929199518173,-0.02712604114682142,False,-0.023319426746597406,False,-0.04461021658237391,False,-0.03299030980142366,False
2019-07-31,-0.0007998094929609657,-0.02716596742112235,False,-0.023319426746597406,False,-0.04463786217189015,False,-0.03299030980142366,False
2019-08-01,0.0016753678919573666,-0.02709052354947323,False,-0.023319426746597406,False,-0.04466087906348434,False,-0.03299030980142366,False
2019-08-02,-0.004784437969305,-0.026578045718334678,False,-0.023319426746597406,False,-0.043589319236679275,False,-0.03299030980142366,False
2019-08-05,-0.022040179648438768,-0.026616495242280058,False,-0.023319426746597406,False,-0.04380844090411657,False,-0.03299030980142366,False
2019-08-06,-0.02855411150943603,-0.026754769938946207,True,-0.025981211979762487,True,-0.04381711221062265,False,-0.036760402937569193,False
2019-08-07,0.0029510101419621335,-0.027039040273574576,False,-0.025981211979762487,False,-0.04416091888940921,False,-0.036760402937569193,False
2019-08-08,-0.0081428662896001,-0.027023673047270512,False,-0.025981211979762487,False,-0.044350505811103134,False,-0.036760402937569193,False
2019-08-09,0.024323565772873066,-0.02697230432778568,False,-0.025981211979762487,False,-0.044388688438890635,False,-0.036760402937569193,False
2019-08-12,0.012317411343545066,-0.02704429791697435,False,-0.025981211979762487,False,-0.0442211793855679,False,-0.036760402937569193,False
2019-08-13,-0.0107698808890716,-0.02698919438712294,False,-0.024566702222951733,False,-0.04403781739210355,False,-0.03474880396544246,False
2019-08-14,0.029259842365610828,-0.026931243201658173,False,-0.024566702222951733,False,-0.04406358557879986,False,-0.03474880396544246,False
2019-08-16,-0.0045892755529294334,-0.02706601125497451,False,-0.024566702222951733,False,-0.04411071347476531,False,-0.03474880396544246,False
2019-08-19,-0.007347143036531133,-0.026853021569223055,False,-0.024566702222951733,False,-0.04410964068124856,False,-0.03474880396544246,False
